10.1057963371,2.3216250000,1.6828125000,1.1086875000,0.0000000000
10.4335460663,2.3218125000,1.6831875000,1.1085000000,-0.0001875000
10.6776134968,2.3216250000,1.6831875000,1.1086875000,0.0000000000
10.9172644615,2.3216250000,1.6831875000,1.1088750000,-0.0005625000
11.1581795216,2.3216250000,1.6830000000,1.1090625000,0.0000000000
11.3951537609,2.3218125000,1.6828125000,1.1086875000,-0.0005625000
11.6964457035,2.3214375000,1.6830000000,1.1088750000,-0.0005625000
12.0151243210,2.3216250000,1.6830000000,1.1088750000,0.0001875000
12.3348412514,2.3214375000,1.6828125000,1.1086875000,0.0000000000
12.6496090889,2.3216250000,1.6830000000,1.1086875000,0.0001875000
12.9658136368,2.3214375000,1.6828125000,1.1086875000,-0.0001875000
13.2822964191,2.3212500000,1.6830000000,1.1083125000,-0.0003750000
13.5921123028,2.3210625000,1.6830000000,1.1086875000,0.0000000000
13.9021058083,2.3210625000,1.6826250000,1.1086875000,-0.0005625000
14.2264199257,2.3210625000,1.6824375000,1.1083125000,-0.0001875000
14.5362749100,2.3210625000,1.6824375000,1.1079375000,-0.0001875000
14.8322055340,2.3210625000,1.6822500000,1.1081250000,0.0000000000
15.0745396614,2.3206875000,1.6824375000,1.1083125000,0.0000000000
15.3736341000,2.3206875000,1.6824375000,1.1079375000,-0.0001875000
15.6721389294,2.3205000000,1.6822500000,1.1079375000,-0.0001875000
15.9703824520,2.3206875000,1.6822500000,1.1081250000,0.0000000000
16.2721056938,2.3205000000,1.6824375000,1.1079375000,-0.0001875000
16.5739507675,2.3205000000,1.6824375000,1.1085000000,-0.0001875000
16.8754737377,2.3203125000,1.6824375000,1.1081250000,-0.0001875000
17.1785275936,2.3203125000,1.6822500000,1.1086875000,-0.0003750000
17.4807994366,2.3205000000,1.6822500000,1.1085000000,-0.0005625000
17.7879991531,2.3205000000,1.6822500000,1.1081250000,-0.0001875000
18.0929453373,2.3203125000,1.6820625000,1.1081250000,-0.0001875000
18.3824455738,2.3203125000,1.6822500000,1.1083125000,0.0000000000
18.6140441895,2.3203125000,1.6822500000,1.1086875000,-0.0005625000
18.8452980518,2.3201250000,1.6820625000,1.1083125000,-0.0001875000
19.0770146847,2.3203125000,1.6820625000,1.1085000000,0.0003750000
19.3088333607,2.3203125000,1.6820625000,1.1083125000,-0.0005625000
19.5409624577,2.3201250000,1.6822500000,1.1085000000,0.0001875000
