5.9270877838,1.5348750000,1.9771875000,1.6875000000,2.2674375000
6.2870256901,1.5358125000,1.9740000000,1.6886250000,2.2676250000
6.6453087330,1.5354375000,1.9773750000,1.6876875000,2.2681875000
6.9984655380,1.5354375000,1.9783125000,1.6878750000,2.2683750000
7.3561749458,1.5352500000,1.9777500000,1.6876875000,2.2683750000
7.7098722458,1.5360000000,1.9777500000,1.6878750000,2.2685625000
8.0660555363,1.5356250000,1.9777500000,1.6884375000,2.2687500000
8.4255094528,1.5358125000,1.9781250000,1.6884375000,2.2691250000
8.7864549160,1.5356250000,1.9773750000,1.6891875000,2.2681875000
9.1494402885,1.5358125000,1.9796250000,1.6867500000,2.2706250000
9.5076453686,1.5358125000,1.9786875000,1.6871250000,2.2708125000
9.8671197891,1.5356250000,1.9785000000,1.6854375000,2.2706250000
10.2314293385,1.5365625000,1.9796250000,1.6880625000,2.2685625000
10.5955014229,1.5367500000,1.9785000000,1.6882500000,2.2687500000
10.9477376938,1.5373125000,1.9786875000,1.6837500000,2.2725000000
11.3006653786,1.5324375000,1.9815000000,1.6890000000,2.2719375000
11.6547315121,1.5363750000,1.9775625000,1.6903125000,2.2708125000
12.0076823235,1.5376875000,1.9800000000,1.6895625000,2.2702500000
12.3621160984,1.5365625000,1.9800000000,1.6893750000,2.2691250000
12.7183587551,1.5361875000,1.9788750000,1.6908750000,2.2721250000
13.0792524815,1.5376875000,1.9798125000,1.6903125000,2.2725000000
13.4481248856,1.5365625000,1.9796250000,1.6912500000,2.2693125000
13.8088638783,1.5369375000,1.9800000000,1.6886250000,2.2704375000
14.2343983650,1.5363750000,1.9788750000,1.6888125000,2.2696875000
14.6190984249,1.5369375000,1.9801875000,1.6891875000,2.2683750000
14.9755139351,1.5367500000,1.9796250000,1.6890000000,2.2700625000
15.3339614868,1.5367500000,1.9794375000,1.6893750000,2.2696875000
15.6911942959,1.5369375000,1.9796250000,1.6890000000,2.2695000000
16.0472750664,1.5363750000,1.9796250000,1.6888125000,2.2693125000
16.4042680264,1.5371250000,1.9794375000,1.6891875000,2.2695000000
16.7608454227,1.5371250000,1.9790625000,1.6893750000,2.2708125000
17.1230552197,1.5371250000,1.9792500000,1.6884375000,2.2695000000
17.5630803108,1.5369375000,1.9796250000,1.6891875000,2.2696875000
17.9263260365,1.5369375000,1.9794375000,1.6891875000,2.2702500000
18.2865686417,1.5365625000,1.9794375000,1.6891875000,2.2702500000
18.6429200172,1.5373125000,1.9796250000,1.6893750000,2.2715625000
18.9991548061,1.5378750000,1.9800000000,1.6901250000,2.2721250000
19.3544969559,1.5376875000,1.9794375000,1.6890000000,2.2706250000
19.7100834846,1.5369375000,1.9792500000,1.6876875000,2.2719375000
20.0721530914,1.5371250000,1.9794375000,1.6891875000,2.2700625000
20.4354805946,1.5373125000,1.9796250000,1.6880625000,2.2708125000
20.7980461121,1.5375000000,1.9798125000,1.6893750000,2.2702500000
21.1569612026,1.5367500000,1.9805625000,1.6891875000,2.2704375000
21.5159721375,1.5371250000,1.9798125000,1.6895625000,2.2704375000
21.8768212795,1.5376875000,1.9811250000,1.6856250000,2.2706250000
22.2383491993,1.5376875000,1.9785000000,1.6908750000,2.2666875000
22.5983183384,1.5382500000,1.9800000000,1.6890000000,2.2674375000
22.9617431164,1.5369375000,1.9813125000,1.6890000000,2.2657500000
23.3227584362,1.5380625000,1.9813125000,1.6891875000,2.2685625000
23.7174031734,1.5365625000,1.9786875000,1.6891875000,2.2711875000
