0.1407985687,1.7893125000,2.1375000000,1.9162500000,2.3184375000
0.2387456894,1.7911875000,2.1403125000,1.9160625000,2.3191875000
0.3387861252,1.7915625000,2.1403125000,1.9160625000,2.3193750000
0.4386403561,1.7913750000,2.1405000000,1.9160625000,2.3195625000
0.5391507149,1.7913750000,2.1403125000,1.9162500000,2.3193750000
0.6388812065,1.7911875000,2.1406875000,1.9162500000,2.3195625000
0.7386269569,1.7917500000,2.1406875000,1.9162500000,2.3201250000
0.8384916782,1.7913750000,2.1406875000,1.9164375000,2.3199375000
0.9386553764,1.7913750000,2.1408750000,1.9162500000,2.3203125000
1.0387709141,1.7917500000,2.1406875000,1.9166250000,2.3201250000
1.1384799480,1.7917500000,2.1406875000,1.9166250000,2.3203125000
1.2387533188,1.7917500000,2.1412500000,1.9170000000,2.3206875000
1.3387374878,1.7921250000,2.1412500000,1.9170000000,2.3206875000
1.4385573864,1.7921250000,2.1408750000,1.9171875000,2.3208750000
1.5389451981,1.7913750000,2.1408750000,1.9171875000,2.3205000000
1.6386010647,1.7915625000,2.1410625000,1.9171875000,2.3206875000
1.7387290001,1.7919375000,2.1412500000,1.9171875000,2.3206875000
1.8387517929,1.7913750000,2.1410625000,1.9173750000,2.3208750000
1.9386963844,1.7919375000,2.1410625000,1.9173750000,2.3205000000
2.0390956402,1.7919375000,2.1412500000,1.9171875000,2.3208750000
2.1390061378,1.7923125000,2.1408750000,1.9171875000,2.3206875000
2.2391340733,1.7921250000,2.1406875000,1.9173750000,2.3206875000
2.3385081291,1.7923125000,2.1406875000,1.9175625000,2.3208750000
2.4387469292,1.7911875000,2.1408750000,1.9173750000,2.3208750000
2.5386486053,1.7923125000,2.1406875000,1.9173750000,2.3208750000
2.6385822296,1.7923125000,2.1410625000,1.9175625000,2.3208750000
2.7388620377,1.7919375000,2.1410625000,1.9173750000,2.3206875000
2.8386867046,1.7923125000,2.1410625000,1.9171875000,2.3206875000
2.9384386539,1.7921250000,2.1410625000,1.9171875000,2.3208750000
3.0384898186,1.7925000000,2.1410625000,1.9171875000,2.3206875000
3.1385447979,1.7925000000,2.1408750000,1.9171875000,2.3208750000
3.2387290001,1.7923125000,2.1406875000,1.9173750000,2.3205000000
3.3388812542,1.7917500000,2.1408750000,1.9175625000,2.3205000000
3.4386510849,1.7919375000,2.1405000000,1.9170000000,2.3199375000
3.5389206409,1.7919375000,2.1403125000,1.9170000000,2.3199375000
3.6391232014,1.7915625000,2.1406875000,1.9173750000,2.3201250000
3.7397284508,1.7919375000,2.1403125000,1.9171875000,2.3199375000
3.8400473595,1.7917500000,2.1405000000,1.9171875000,2.3201250000
3.9460427761,1.7915625000,2.1403125000,1.9166250000,2.3197500000
4.0467522144,1.7906250000,2.1390000000,1.9162500000,2.3201250000
4.1462137699,1.7913750000,2.1393750000,1.9168125000,2.3195625000
4.2414984703,1.7911875000,2.1408750000,1.9170000000,2.3208750000
4.3398671150,1.7919375000,2.1408750000,1.9173750000,2.3208750000
4.4406034946,1.7921250000,2.1397500000,1.9170000000,2.3195625000
4.5398294926,1.7913750000,2.1406875000,1.9173750000,2.3212500000
4.6396367550,1.7915625000,2.1405000000,1.9175625000,2.3206875000
4.7399253845,1.7915625000,2.1406875000,1.9166250000,2.3195625000
4.8423624039,1.7906250000,2.1395625000,1.9164375000,2.3201250000
4.9393010139,1.7915625000,2.1412500000,1.9179375000,2.3216250000
5.0391311646,1.7926875000,2.1410625000,1.9181250000,2.3214375000
