0.1396217346,1.4628750000,1.9786875000,2.4478125000,0.9487500000
0.2384328842,1.4737500000,1.9800000000,2.4526875000,0.9495000000
0.3385841846,1.4763750000,1.9811250000,2.4500625000,0.9491250000
0.4384224415,1.4782500000,1.9807500000,2.4521250000,0.9489375000
0.5384788513,1.4795625000,1.9781250000,2.4523125000,0.9478125000
0.6386730671,1.4812500000,1.9801875000,2.4521250000,0.9478125000
0.7384183407,1.4816250000,1.9792500000,2.4506250000,0.9476250000
0.8386349678,1.4823750000,1.9794375000,2.4498750000,0.9474375000
0.9384045601,1.4844375000,1.9785000000,2.4568125000,0.9485625000
1.0386586189,1.4872500000,1.9807500000,2.4562500000,0.9478125000
1.1384422779,1.4851875000,1.9815000000,2.4556875000,0.9483750000
1.2386789322,1.4851875000,1.9824375000,2.4536250000,0.9480000000
1.3384773731,1.4872500000,1.9831875000,2.4556875000,0.9481875000
1.4385361671,1.4876250000,1.9809375000,2.4566250000,0.9483750000
1.5384674072,1.4872500000,1.9826250000,2.4558750000,0.9474375000
1.6384737492,1.4880000000,1.9824375000,2.4547500000,0.9478125000
1.7387945652,1.4893125000,1.9830000000,2.4556875000,0.9478125000
1.8385164738,1.4885625000,1.9786875000,2.4570000000,0.9476250000
1.9386825562,1.4893125000,1.9783125000,2.4558750000,0.9468750000
2.0385746956,1.4898750000,1.9805625000,2.4577500000,0.9481875000
2.1386754513,1.4895000000,1.9798125000,2.4571875000,0.9481875000
2.2386646271,1.4906250000,1.9816875000,2.4562500000,0.9476250000
2.3384878635,1.4906250000,1.9841250000,2.4600000000,0.9478125000
2.4385769367,1.4898750000,1.9830000000,2.4573750000,0.9476250000
2.5387482643,1.4902500000,1.9841250000,2.4558750000,0.9474375000
2.6384148598,1.4889375000,1.9743750000,2.4549375000,0.9481875000
2.7386105061,1.4898750000,1.9815000000,2.4547500000,0.9466875000
2.8386352062,1.4889375000,1.9805625000,2.4566250000,0.9474375000
2.9387931824,1.4878125000,1.9753125000,2.4562500000,0.9468750000
3.0386247635,1.4878125000,1.9848750000,2.4592500000,0.9468750000
3.1390357018,1.4805000000,1.9807500000,2.4534375000,0.9444375000
3.2385458946,1.4853750000,1.9734375000,2.4551250000,0.9438750000
3.3397009373,1.4773125000,1.9700625000,2.4429375000,0.9395625000
3.4387972355,1.4855625000,1.9801875000,2.4558750000,0.9435000000
3.5388069153,1.4840625000,1.9785000000,2.4549375000,0.9416250000
3.6385245323,1.4829375000,1.9786875000,2.4547500000,0.9435000000
3.7383830547,1.4810625000,1.9788750000,2.4517500000,0.9440625000
3.8383362293,1.4831250000,1.9788750000,2.4543750000,0.9440625000
3.9384033680,1.4818125000,1.9773750000,2.4540000000,0.9440625000
4.0386602879,1.4752500000,1.9674375000,2.4420000000,0.9393750000
4.1387789249,1.4791875000,1.9717500000,2.4481875000,0.9433125000
4.2384958267,1.4786250000,1.9796250000,2.4532500000,0.9438750000
4.3385848999,1.4820000000,1.9800000000,2.4566250000,0.9438750000
4.4386451244,1.4818125000,1.9792500000,2.4566250000,0.9442500000
4.5385823250,1.4820000000,1.9800000000,2.4570000000,0.9431250000
4.6383254528,1.4791875000,1.9807500000,2.4545625000,0.9444375000
4.7383408546,1.4793750000,1.9800000000,2.4553125000,0.9442500000
4.8384435177,1.4782500000,1.9790625000,2.4566250000,0.9442500000
4.9387066364,1.4793750000,1.9803750000,2.4568125000,0.9438750000
5.0383708477,1.4771250000,1.9803750000,2.4545625000,0.9438750000
6.6940624714,1.4608125000,1.9595625000,2.4410625000,0.9326250000
