0.1378705502,3.4136250000,2.7007500000,4.0023750000,1.1272500000
0.2374191284,3.4149375000,2.7013125000,4.0038750000,1.1278125000
0.3374767303,3.4198125000,2.7052500000,4.0042500000,1.1285625000
0.4375474453,3.4213125000,2.7069375000,4.0044375000,1.1289375000
0.5374836922,3.4200000000,2.7054375000,4.0010625000,1.1285625000
0.6376738548,3.4211250000,2.7063750000,4.0005000000,1.1289375000
0.7374689579,3.4254375000,2.7084375000,4.0029375000,1.1293125000
0.8374447823,3.4273125000,2.7101250000,4.0033125000,1.1298750000
0.9375631809,3.4336875000,2.7114375000,4.0042500000,1.1302500000
1.0386595726,3.4383750000,2.7125625000,4.0005000000,1.1306250000
1.1387159824,3.4441875000,2.7146250000,4.0080000000,1.1304375000
1.2375221252,3.4483125000,2.7163125000,4.0068750000,1.1311875000
1.3376672268,3.4539375000,2.7178125000,4.0072500000,1.1313750000
1.4375205040,3.4554375000,2.7189375000,4.0087500000,1.1317500000
1.5376977921,3.4556250000,2.7211875000,4.0070625000,1.1321250000
1.6374115944,3.4546875000,2.7236250000,4.0115625000,1.1330625000
1.7374622822,3.4507500000,2.7258750000,4.0126875000,1.1336250000
1.8375387192,3.4436250000,2.7260625000,4.0136250000,1.1340000000
1.9377391338,3.4355625000,2.7296250000,4.0126875000,1.1351250000
2.0380132198,3.4241250000,2.7292500000,4.0125000000,1.1355000000
2.1372647285,3.4126875000,2.7316875000,4.0140000000,1.1356875000
2.2374458313,3.4038750000,2.7339375000,4.0141875000,1.1358750000
2.3373250961,3.4027500000,2.7345000000,4.0171875000,1.1368125000
2.4372637272,3.4046250000,2.7356250000,4.0175625000,1.1368125000
2.5373609066,3.4080000000,2.7384375000,4.0121250000,1.1375625000
2.6373181343,3.4149375000,2.7403125000,4.0194375000,1.1388750000
2.7374110222,3.4226250000,2.7425625000,4.0211250000,1.1388750000
2.8373935223,3.4267500000,2.7382500000,4.0168125000,1.1392500000
2.9370872974,3.4331250000,2.7451875000,4.0213125000,1.1394375000
3.0371413231,3.4359375000,2.7468750000,4.0218750000,1.1400000000
3.1371753216,3.4372500000,2.7480000000,4.0250625000,1.1407500000
3.2371139526,3.4338750000,2.7495000000,4.0241250000,1.1409375000
3.3371634483,3.4256250000,2.7517500000,4.0250625000,1.1413125000
3.4371666908,3.4132500000,2.7536250000,4.0260000000,1.1415000000
3.5380246639,3.4014375000,2.7551250000,4.0275000000,1.1418750000
3.6373136044,3.3886875000,2.7564375000,4.0275000000,1.1424375000
3.7374753952,3.3727500000,2.7556875000,4.0239375000,1.1413125000
3.8374011517,3.3600000000,2.7568125000,4.0248750000,1.1418750000
