0.0191130638,0.3491540551,0.3491350281,0.3491302714,0.3491195688,0.3491148120,0.3491088661,0.3490993526,0.3490934067
0.0364532471,0.2626082990,0.2625737760,0.2625630620,0.2625583002,0.2625523480,0.2625428244,0.2625368721,0.2625237772
0.0510470867,0.1897287307,0.1897132446,0.1897072884,0.1897025235,0.1896977586,0.1896941849,0.1896882287,0.1896834638
0.0536210537,0.1768711243,0.1768556368,0.1768508714,0.1768508714,0.1768425320,0.1768365753,0.1768318099,0.1768318099
0.0606820583,0.1415745484,0.1415554825,0.1415495245,0.1415447580,0.1415399915,0.1415352251,0.1415292670,0.1415245005
0.0629730225,0.1301334925,0.1301191923,0.1301132338,0.1301132338,0.1301084670,0.1301037003,0.1300977418,0.1300941668
0.0650632381,0.1196868695,0.1196773355,0.1196725685,0.1196666097,0.1196618427,0.1196570757,0.1196511170,0.1196475417
0.0671291351,0.1093589045,0.1093446028,0.1093398356,0.1093398356,0.1093350684,0.1093303011,0.1093243421,0.1093243421
0.0693390369,0.0983070132,0.0982927108,0.0982867515,0.0982819841,0.0982772166,0.0982772166,0.0982629143,0.0982581468
0.0748519897,0.0707462232,0.0707259597,0.0707211918,0.0707164239,0.0707104640,0.0707056961,0.0707009282,0.0706973523
0.0785260201,0.0523774745,0.0523572101,0.0523524419,0.0523476738,0.0523429057,0.0523381376,0.0523321775,0.0523274094
0.0809359550,0.0403330885,0.0403235520,0.0403175918,0.0403128236,0.0403080553,0.0403020951,0.0402985189,0.0402985189
0.0830240250,0.0298977665,0.0298834617,0.0298786934,0.0298786934,0.0298739251,0.0298679647,0.0298631964,0.0298584282
0.0850970745,0.0195290710,0.0195135739,0.0195076135,0.0195028452,0.0195028452,0.0194992689,0.0194945006,0.0194885402
0.0903470516,-0.0067612940,-0.0068006330,-0.0068161302,-0.0068208986,-0.0068268590,-0.0068423562,-0.0068507009,-0.0068554692
0.0932199955,-0.0210866138,-0.0211009188,-0.0211056872,-0.0211056872,-0.0211116476,-0.0211164159,-0.0211211842,-0.0211211842
0.0953950882,-0.0319619222,-0.0319762270,-0.0319809953,-0.0319857635,-0.0319917239,-0.0319917239,-0.0319964921,-0.0320012604
0.0974688530,-0.0423304582,-0.0423411866,-0.0423459548,-0.0423507230,-0.0423566833,-0.0423566833,-0.0423614515,-0.0423662197
0.0996699333,-0.0533353539,-0.0533460822,-0.0533508503,-0.0533544263,-0.0533603865,-0.0533651546,-0.0533651546,-0.0533699227
0.1019520760,-0.0647452691,-0.0647548051,-0.0647595730,-0.0647655330,-0.0647691090,-0.0647691090,-0.0647738770,-0.0647798369
0.1076779366,-0.0934162456,-0.0934555778,-0.0934651129,-0.0934710723,-0.0934806074,-0.0934913343,-0.0935020613,-0.0935104045
0.1103432178,-0.1066934974,-0.1067030320,-0.1067089911,-0.1067137583,-0.1067185256,-0.1067232929,-0.1067292520,-0.1067292520
0.1125969887,-0.1179606969,-0.1179714228,-0.1179761898,-0.1179809568,-0.1179845321,-0.1179904909,-0.1179952580,-0.1179952580
0.1150231361,-0.1300876988,-0.1301019990,-0.1301067658,-0.1301115325,-0.1301162993,-0.1301222577,-0.1301270245,-0.1301270245
0.1174829006,-0.1423819519,-0.1423974428,-0.1424010176,-0.1424069757,-0.1424117421,-0.1424165086,-0.1424224666,-0.1424272331
0.1204421520,-0.1571858615,-0.1572061171,-0.1572108831,-0.1572216067,-0.1572251812,-0.1572347132,-0.1572406707,-0.1572454367
0.1287801266,-0.1988396523,-0.1988539461,-0.1988587107,-0.1988634753,-0.1988694311,-0.1988741957,-0.1988789603,-0.1988837249
0.1313190460,-0.2115235529,-0.2115378452,-0.2115426093,-0.2115485645,-0.2115533286,-0.2115580927,-0.2115628568,-0.2115688119
0.1350479126,-0.2301449175,-0.2301603983,-0.2301651616,-0.2301651616,-0.2301699249,-0.2301758791,-0.2301842149,-0.2301842149
0.1434390545,-0.2720511351,-0.2720618481,-0.2720666094,-0.2720725610,-0.2720773223,-0.2720820836,-0.2720868449,-0.2720927965
0.1461880207,-0.2857757505,-0.2857900322,-0.2857947928,-0.2858007435,-0.2858055041,-0.2858102646,-0.2858209759,-0.2858209759
0.1487250328,-0.2984343816,-0.2984546111,-0.2984629409,-0.2984688907,-0.2984736506,-0.2984784104,-0.2984843603,-0.2984891201
0.1529359818,-0.3194536395,-0.3194691050,-0.3194798119,-0.3194833809,-0.3194881395,-0.3194928982,-0.3194988465,-0.3195036051
0.1603000164,-0.3561848353,-0.3562038603,-0.3562086166,-0.3562086166,-0.3562145619,-0.3562193182,-0.3562240744,-0.3562300197
0.1630201340,-0.3697542907,-0.3697638013,-0.3697685566,-0.3697733119,-0.3697780672,-0.3697828225,-0.3697887667,-0.3697887667
0.1666581631,-0.3878921426,-0.3879064046,-0.3879064046,-0.3879111586,-0.3879159126,-0.3879206666,-0.3879266091,-0.3879313631
0.1692910194,-0.4010260853,-0.4010403443,-0.4010498503,-0.4010498503,-0.4010605446,-0.4010652976,-0.4010700506,-0.4010759918
0.1770739555,-0.4397874225,-0.4398028597,-0.4398076096,-0.4398123595,-0.4398182968,-0.4398230467,-0.4398266091,-0.4398313590
0.1797921658,-0.4533229693,-0.4533384027,-0.4533431514,-0.4533479001,-0.4533526489,-0.4533585848,-0.4533633335,-0.4533680822
0.1823720932,-0.4661691431,-0.4661833859,-0.4661881335,-0.4661928811,-0.4661988156,-0.4662035632,-0.4662083108,-0.4662142453
0.1864161491,-0.4862962949,-0.4863164644,-0.4863212101,-0.4863318881,-0.4863413796,-0.4863508712,-0.4863615491,-0.4863615491
0.1936252117,-0.5221577726,-0.5221719995,-0.5221779274,-0.5221826697,-0.5221874119,-0.5221921542,-0.5221980821,-0.5222028244
0.1962559223,-0.5352446925,-0.5352541745,-0.5352589154,-0.5352636564,-0.5352683974,-0.5352731383,-0.5352790645,-0.5352838055
0.1988642216,-0.5482117835,-0.5482378515,-0.5483018363,-0.5483421230,-0.5483516022,-0.5483610814,-0.5483658210,-0.5483764852
0.2030880451,-0.5691998080,-0.5692152044,-0.5692199418,-0.5692246792,-0.5692306009,-0.5692353383,-0.5692436287,-0.5692495504
0.2104971409,-0.6059778485,-0.6059932314,-0.6059979646,-0.6060026979,-0.6060074311,-0.6060121643,-0.6060180808,-0.6060228140
0.2130382061,-0.6185922809,-0.6186076590,-0.6186123908,-0.6186171225,-0.6186218542,-0.6186277689,-0.6186325006,-0.6186372324
0.2168481350,-0.6374863090,-0.6375016797,-0.6375064092,-0.6375111386,-0.6375111386,-0.6375170505,-0.6375217799,-0.6375265094
0.2195219994,-0.6507501378,-0.6507643213,-0.6507702310,-0.6507702310,-0.6507796867,-0.6507844145,-0.6507903242,-0.6507950520
0.2253172398,-0.6794676078,-0.6794876854,-0.6794924096,-0.6794971337,-0.6795030389,-0.6795077630,-0.6795113061,-0.6795172113
0.2295532227,-0.7004401656,-0.7004543297,-0.7004602314,-0.7004649527,-0.7004696740,-0.7004755757,-0.7004802971,-0.7004838381
0.2321672440,-0.7133789807,-0.7134037585,-0.7134084781,-0.7134084781,-0.7134143776,-0.7134179172,-0.7134226368,-0.7134273564
0.2350170612,-0.7274899902,-0.7275100401,-0.7275194753,-0.7275289106,-0.7275348076,-0.7275442429,-0.7275548575,-0.7275595751
