0.2222504616,-0.0005625000,-0.0005625000,-0.0005625000,2.8121250000,-0.0003750000,0.0000000000,-0.0001875000,2.7688125000
0.3447976112,0.0001875000,0.0001875000,-0.0001875000,2.7742500000,-0.0005625000,-0.0003750000,0.0003750000,2.7907500000
0.4785745144,-0.0003750000,0.0003750000,-0.0007500000,2.7667500000,0.0001875000,-0.0005625000,-0.0003750000,2.7579375000
0.5687522888,-0.0001875000,0.0003750000,0.0000000000,2.7851250000,-0.0005625000,-0.0005625000,-0.0003750000,2.8036875000
0.6657667160,-0.0003750000,0.0001875000,-0.0005625000,2.7575625000,0.0001875000,0.0000000000,-0.0003750000,2.7976875000
0.7618200779,0.0003750000,0.0001875000,0.0000000000,2.7665625000,-0.0001875000,0.0003750000,-0.0003750000,2.7553125000
0.8755862713,-0.0003750000,-0.0001875000,0.0000000000,2.7823125000,0.0005625000,-0.0005625000,0.0001875000,2.7555000000
1.0099809170,0.0000000000,-0.0001875000,-0.0003750000,2.7834375000,0.0003750000,-0.0003750000,0.0000000000,2.7583125000
1.1023175716,-0.0005625000,-0.0005625000,0.0000000000,2.7933750000,-0.0005625000,0.0001875000,0.0001875000,2.8029375000
1.2034928799,-0.0003750000,-0.0003750000,-0.0001875000,2.7928125000,-0.0001875000,-0.0001875000,0.0000000000,2.8018125000
1.2956714630,-0.0003750000,-0.0003750000,0.0000000000,2.7660000000,-0.0003750000,-0.0005625000,0.0000000000,2.7540000000
1.3896532059,-0.0001875000,0.0000000000,0.0001875000,2.8021875000,-0.0001875000,-0.0001875000,0.0001875000,2.7768750000
1.4821598530,-0.0001875000,-0.0003750000,-0.0003750000,2.7560625000,-0.0001875000,-0.0003750000,-0.0003750000,2.7727500000
1.5759172440,0.0000000000,-0.0005625000,0.0001875000,2.7939375000,-0.0007500000,-0.0011250000,0.0000000000,2.7560625000
1.6742537022,-0.0003750000,-0.0003750000,-0.0007500000,2.8031250000,0.0000000000,-0.0001875000,-0.0001875000,2.7581250000
1.8135590553,-0.0007500000,0.0003750000,-0.0001875000,2.7609375000,-0.0003750000,0.0000000000,0.0001875000,2.7538125000
1.9019386768,0.0001875000,-0.0007500000,-0.0005625000,2.7678750000,0.0001875000,0.0000000000,-0.0003750000,2.8006875000
1.9981381893,-0.0003750000,-0.0005625000,-0.0001875000,2.7556875000,-0.0007500000,0.0003750000,-0.0005625000,2.7800625000
2.0883104801,-0.0005625000,-0.0003750000,-0.0001875000,2.7963750000,-0.0001875000,-0.0003750000,0.0000000000,2.7999375000
2.1797175407,-0.0003750000,-0.0001875000,0.0000000000,2.7581250000,0.0001875000,0.0001875000,-0.0003750000,2.7656250000
2.2710900307,-0.0005625000,0.0000000000,-0.0001875000,2.7950625000,-0.0007500000,0.0001875000,-0.0001875000,2.8005000000
2.3604869843,-0.0005625000,-0.0001875000,-0.0001875000,2.7879375000,-0.0001875000,-0.0001875000,-0.0003750000,2.7551250000
2.4551002979,-0.0001875000,-0.0001875000,-0.0005625000,2.7993750000,0.0003750000,0.0001875000,0.0000000000,2.7817500000
2.5578823090,0.0000000000,0.0000000000,-0.0003750000,2.7999375000,-0.0001875000,-0.0007500000,-0.0005625000,2.7547500000
2.6692194939,0.0000000000,-0.0005625000,0.0003750000,2.7939375000,-0.0001875000,-0.0009375000,0.0001875000,2.7960000000
2.7732753754,0.0000000000,-0.0001875000,-0.0003750000,2.8014375000,-0.0005625000,0.0001875000,-0.0005625000,2.7571875000
2.8865535259,-0.0003750000,-0.0001875000,-0.0007500000,2.7986250000,0.0000000000,-0.0003750000,-0.0003750000,2.7585000000
2.9956383705,-0.0001875000,-0.0003750000,0.0000000000,2.7603750000,-0.0003750000,-0.0003750000,-0.0001875000,2.7564375000
3.0979945660,-0.0003750000,0.0000000000,-0.0005625000,2.7877500000,0.0000000000,-0.0001875000,-0.0001875000,2.7956250000
3.2072625160,0.0000000000,-0.0003750000,-0.0005625000,2.8012500000,0.0000000000,-0.0001875000,0.0000000000,2.7581250000
3.3159537315,-0.0003750000,-0.0007500000,-0.0003750000,2.7543750000,0.0000000000,-0.0005625000,-0.0005625000,2.8001250000
3.4274923801,-0.0003750000,-0.0001875000,-0.0007500000,2.7620625000,-0.0005625000,-0.0005625000,-0.0003750000,2.7648750000
