0.1402649879,0.9058125000,0.5191875000,0.6748125000,0.3461250000,0.0000000000
0.2381291389,0.9050625000,0.5182500000,0.6746250000,0.3455625000,0.0000000000
0.3378670216,0.9043125000,0.5178750000,0.6742500000,0.3451875000,0.0000000000
0.4377648830,0.9039375000,0.5175000000,0.6742500000,0.3450000000,0.0000000000
0.5379741192,0.9035625000,0.5173125000,0.6736875000,0.3448125000,0.0000000000
0.6378846169,0.9030000000,0.5169375000,0.6731250000,0.3446250000,0.0000000000
0.7375459671,0.9026250000,0.5165625000,0.6731250000,0.3440625000,0.0000000000
0.8378016949,0.9018750000,0.5163750000,0.6727500000,0.3438750000,0.0000000000
0.9375686646,0.9007500000,0.5161875000,0.6721875000,0.3433125000,0.0000000000
1.0374054909,0.9009375000,0.5158125000,0.6718125000,0.3435000000,0.0000000000
1.1374263763,0.9005625000,0.5156250000,0.6718125000,0.3431250000,0.0000000000
1.2374851704,0.9000000000,0.5152500000,0.6712500000,0.3431250000,0.0000000000
1.3371570110,0.9003750000,0.5152500000,0.6716250000,0.3433125000,0.0000000000
1.4372026920,0.9003750000,0.5150625000,0.6714375000,0.3433125000,0.0000000000
1.5373785496,0.8990625000,0.5150625000,0.6710625000,0.3431250000,0.0000000000
1.6371893883,0.9000000000,0.5146875000,0.6706875000,0.3431250000,0.0000000000
1.7371633053,0.8998125000,0.5146875000,0.6706875000,0.3429375000,0.0000000000
1.8376431465,0.8990625000,0.5145000000,0.6703125000,0.3427500000,0.0000000000
1.9370458126,0.8994375000,0.5146875000,0.6705000000,0.3425625000,0.0000000000
2.0373516083,0.8986875000,0.5143125000,0.6703125000,0.3427500000,0.0000000000
2.1369850636,0.8992500000,0.5141250000,0.6701250000,0.3425625000,0.0000000000
2.2368969917,0.8994375000,0.5139375000,0.6701250000,0.3425625000,0.0000000000
2.3369979858,0.8983125000,0.5139375000,0.6697500000,0.3423750000,0.0000000000
2.4371788502,0.8981250000,0.5137500000,0.6699375000,0.3421875000,0.0000000000
2.5370824337,0.8994375000,0.5137500000,0.6697500000,0.3425625000,0.0000000000
2.6369309425,0.8994375000,0.5139375000,0.6699375000,0.3421875000,0.0000000000
2.7372639179,0.8983125000,0.5137500000,0.6695625000,0.3421875000,0.0000000000
2.8369598389,0.8992500000,0.5137500000,0.6695625000,0.3421875000,0.0000000000
2.9369280338,0.8994375000,0.5135625000,0.6695625000,0.3420000000,0.0000000000
3.0371093750,0.8994375000,0.5135625000,0.6695625000,0.3420000000,0.0000000000
3.1370866299,0.8994375000,0.5131875000,0.6691875000,0.3420000000,0.0000000000
