0.1388955116,0.5270625000,0.6457500000,0.7155000000,0.3571875000,1.0000000000
0.2373754978,0.5266875000,0.6444375000,0.7138125000,0.3570000000,1.0000000000
0.3372945786,0.5310000000,0.6450000000,0.7143750000,0.3570000000,1.0000000000
0.4375958443,0.5328750000,0.6444375000,0.7140000000,0.3570000000,1.0000000000
0.5374133587,0.5353125000,0.6429375000,0.7111875000,0.3566250000,1.0000000000
0.6371395588,0.5358750000,0.6438750000,0.7130625000,0.3558750000,1.0000000000
0.7371544838,0.5396250000,0.6420000000,0.7104375000,0.3562500000,1.0000000000
0.8370139599,0.5401875000,0.6427500000,0.7123125000,0.3553125000,1.0000000000
0.9371988773,0.5439375000,0.6410625000,0.7095000000,0.3556875000,1.0000000000
1.0369548798,0.5445000000,0.6420000000,0.7115625000,0.3549375000,1.0000000000
1.1370966434,0.5480625000,0.6403125000,0.7093125000,0.3553125000,1.0000000000
1.2370464802,0.5484375000,0.6414375000,0.7110000000,0.3547500000,1.0000000000
1.3371694088,0.5521875000,0.6397500000,0.7085625000,0.3553125000,1.0000000000
1.4369852543,0.5525625000,0.6410625000,0.7108125000,0.3545625000,1.0000000000
1.5371854305,0.5563125000,0.6393750000,0.7081875000,0.3551250000,1.0000000000
1.6369502544,0.5565000000,0.6405000000,0.7104375000,0.3543750000,1.0000000000
1.7370779514,0.5602500000,0.6386250000,0.7078125000,0.3549375000,1.0000000000
1.8370161057,0.5604375000,0.6401250000,0.7100625000,0.3541875000,1.0000000000
1.9376077652,0.5638125000,0.6378750000,0.7076250000,0.3547500000,1.0000000000
2.0370585918,0.5640000000,0.6397500000,0.7098750000,0.3541875000,1.0000000000
2.1370987892,0.5675625000,0.6380625000,0.7076250000,0.3547500000,1.0000000000
2.2373545170,0.5679375000,0.6395625000,0.7098750000,0.3530625000,1.0000000000
2.3371016979,0.5707500000,0.6376875000,0.7074375000,0.3545625000,1.0000000000
2.4371554852,0.5707500000,0.6390000000,0.7096875000,0.3540000000,1.0000000000
2.5369961262,0.5743125000,0.6376875000,0.7074375000,0.3547500000,1.0000000000
2.6370003223,0.5745000000,0.6390000000,0.7096875000,0.3540000000,1.0000000000
2.7370345592,0.5773125000,0.6375000000,0.7074375000,0.3545625000,1.0000000000
2.8369767666,0.5775000000,0.6388125000,0.7098750000,0.3541875000,1.0000000000
2.9370977879,0.5806875000,0.6373125000,0.7078125000,0.3545625000,1.0000000000
3.0371789932,0.5808750000,0.6386250000,0.7100625000,0.3545625000,1.0000000000
